-----------------------------------------------------------------------------------------------------------------------------

Elevation report for the  watershed     1/1/0001 3:25:35 PM     2/14/2014 12:00:00 AM

-----------------------------------------------------------------------------------------------------------------------------


Statistics:: All elevations reported in meters
-----------

  Min.    Elevation: 1162
  Max.    Elevation: 5855
  Mean.   Elevation: 3642.06194010759
  Std.    Deviation: 776.913104483359

                    Elevation          % Area Below Elevation         % Area Watershed

                    4772                     94.28                     .02
                    4773                     94.3                      .02
                    4774                     94.32                     .02
                    4775                     94.33                     .02
                    4776                     94.35                     .02
                    4777                     94.37                     .02
                    4778                     94.38                     .02
                    4779                     94.4                      .02
                    4780                     94.42                     .02
                    4781                     94.43                     .02
                    4782                     94.45                     .02
                    4783                     94.47                     .02
                    4784                     94.48                     .02
                    4785                     94.5                      .02
                    4786                     94.52                     .02
                    4787                     94.53                     .02
                    4788                     94.55                     .02
                    4789                     94.57                     .02
                    4790                     94.58                     .02
                    4791                     94.6                      .02
                    4792                     94.62                     .02
                    4793                     94.63                     .02
                    4794                     94.65                     .02
                    4795                     94.66                     .02
                    4796                     94.68                     .02
                    4797                     94.69                     .02
                    4798                     94.71                     .02
                    4799                     94.73                     .02
                    4800                     94.74                     .02
                    4801                     94.76                     .02
                    4802                     94.77                     .02
                    4803                     94.79                     .02
                    4804                     94.81                     .02
                    4805                     94.82                     .02
                    4806                     94.84                     .02
                    4807                     94.85                     .02
                    4808                     94.87                     .02
                    4809                     94.88                     .02
                    4810                     94.9                      .02
                    4811                     94.91                     .02
                    4812                     94.93                     .01
                    4813                     94.94                     .02
                    4814                     94.96                     .02
                    4815                     94.97                     .01
                    4816                     94.99                     .02
                    4817                     95                        .01
                    4818                     95.02                     .01
                    4819                     95.03                     .02
                    4820                     95.05                     .01
                    4821                     95.06                     .02
                    4822                     95.08                     .01
                    4823                     95.09                     .01
                    4824                     95.11                     .01
                    4825                     95.12                     .01
                    4826                     95.14                     .01
                    4827                     95.15                     .01
                    4828                     95.17                     .01
                    4829                     95.18                     .01
                    4830                     95.2                      .02
                    4831                     95.21                     .01
                    4832                     95.23                     .01
                    4833                     95.24                     .01
                    4834                     95.26                     .01
                    4835                     95.27                     .01
                    4836                     95.28                     .01
                    4837                     95.3                      .01
                    4838                     95.31                     .02
                    4839                     95.33                     .02
                    4840                     95.34                     .01
                    4841                     95.36                     .01
                    4842                     95.37                     .01
                    4843                     95.39                     .01
                    4844                     95.4                      .02
                    4845                     95.42                     .01
                    4846                     95.43                     .01
                    4847                     95.44                     .01
                    4848                     95.46                     .01
                    4849                     95.47                     .01
                    4850                     95.49                     .01
                    4851                     95.5                      .01
                    4852                     95.52                     .01
                    4853                     95.53                     .01
                    4854                     95.54                     .01
                    4855                     95.56                     .01
                    4856                     95.57                     .01
                    4857                     95.59                     .01
                    4858                     95.6                      .01
                    4859                     95.61                     .01
                    4860                     95.63                     .01
                    4861                     95.64                     .01
                    4862                     95.65                     .01
                    4863                     95.67                     .01
                    4864                     95.68                     .01
                    4865                     95.7                      .01
                    4866                     95.71                     .01
                    4867                     95.72                     .01
                    4868                     95.74                     .01
                    4869                     95.75                     .01
                    4870                     95.76                     .01
                    4871                     95.78                     .01
                    4872                     95.79                     .01
                    4873                     95.8                      .01
                    4874                     95.82                     .01
                    4875                     95.83                     .01
                    4876                     95.84                     .01
                    4877                     95.86                     .01
                    4878                     95.87                     .01
                    4879                     95.88                     .01
                    4880                     95.9                      .01
                    4881                     95.91                     .01
                    4882                     95.92                     .01
                    4883                     95.93                     .01
                    4884                     95.95                     .01
                    4885                     95.96                     .01
                    4886                     95.97                     .01
                    4887                     95.99                     .01
                    4888                     96                        .01
                    4889                     96.01                     .01
                    4890                     96.03                     .01
                    4891                     96.04                     .01
                    4892                     96.05                     .01
                    4893                     96.06                     .01
                    4894                     96.08                     .01
                    4895                     96.09                     .01
                    4896                     96.1                      .01
                    4897                     96.12                     .01
                    4898                     96.13                     .01
                    4899                     96.14                     .01
                    4900                     96.15                     .01
                    4901                     96.17                     .01
                    4902                     96.18                     .01
                    4903                     96.19                     .01
                    4904                     96.21                     .01
                    4905                     96.22                     .01
                    4906                     96.23                     .01
                    4907                     96.24                     .01
                    4908                     96.25                     .01
                    4909                     96.27                     .01
                    4910                     96.28                     .01
                    4911                     96.29                     .01
                    4912                     96.3                      .01
                    4913                     96.31                     .01
                    4914                     96.33                     .01
                    4915                     96.34                     .01
                    4916                     96.35                     .01
                    4917                     96.36                     .01
                    4918                     96.37                     .01
                    4919                     96.38                     .01
                    4920                     96.4                      .01
                    4921                     96.41                     .01
                    4922                     96.42                     .01
                    4923                     96.43                     .01
                    4924                     96.44                     .01
                    4925                     96.45                     .01
                    4926                     96.46                     .01
                    4927                     96.48                     .01
                    4928                     96.49                     .01
                    4929                     96.5                      .01
                    4930                     96.51                     .01
                    4931                     96.52                     .01
                    4932                     96.53                     .01
                    4933                     96.54                     .01
                    4934                     96.55                     .01
                    4935                     96.57                     .01
                    4936                     96.58                     .01
                    4937                     96.59                     .01
                    4938                     96.6                      .01
                    4939                     96.61                     .01
                    4940                     96.62                     .01
                    4941                     96.63                     .01
                    4942                     96.64                     .01
                    4943                     96.65                     .01
                    4944                     96.66                     .01
                    4945                     96.67                     .01
                    4946                     96.69                     .01
                    4947                     96.7                      .01
                    4948                     96.71                     .01
                    4949                     96.72                     .01
                    4950                     96.73                     .01
                    4951                     96.74                     .01
                    4952                     96.75                     .01
                    4953                     96.76                     .01
                    4954                     96.77                     .01
                    4955                     96.78                     .01
                    4956                     96.79                     .01
                    4957                     96.8                      .01
                    4958                     96.81                     .01
                    4959                     96.82                     .01
                    4960                     96.83                     .01
                    4961                     96.84                     .01
                    4962                     96.85                     .01
                    4963                     96.86                     .01
                    4964                     96.87                     .01
                    4965                     96.88                     .01
                    4966                     96.9                      .01
                    4967                     96.91                     .01
                    4968                     96.92                     .01
                    4969                     96.93                     .01
                    4970                     96.94                     .01
                    4971                     96.95                     .01
                    4972                     96.96                     .01
                    4973                     96.97                     .01
                    4974                     96.98                     .01
                    4975                     96.99                     .01
                    4976                     97                        .01
                    4977                     97.01                     .01
                    4978                     97.02                     .01
                    4979                     97.03                     .01
                    4980                     97.04                     .01
                    4981                     97.05                     .01
                    4982                     97.06                     .01
                    4983                     97.07                     .01
                    4984                     97.08                     .01
                    4985                     97.09                     .01
                    4986                     97.1                      .01
                    4987                     97.11                     .01
                    4988                     97.12                     .01
                    4989                     97.13                     .01
                    4990                     97.14                     .01
                    4991                     97.15                     .01
                    4992                     97.16                     .01
                    4993                     97.17                     .01
                    4994                     97.18                     .01
                    4995                     97.19                     .01
                    4996                     97.2                      .01
                    4997                     97.21                     .01
                    4998                     97.22                     .01
                    4999                     97.23                     .01
                    5000                     97.24                     .01
                    5001                     97.24                     .01
                    5002                     97.25                     .01
                    5003                     97.26                     .01
                    5004                     97.27                     .01
                    5005                     97.28                     .01
                    5006                     97.29                     .01
                    5007                     97.3                      .01
                    5008                     97.31                     .01
                    5009                     97.32                     .01
                    5010                     97.33                     .01
                    5011                     97.34                     .01
                    5012                     97.35                     .01
                    5013                     97.36                     .01
                    5014                     97.36                     .01
                    5015                     97.37                     .01
                    5016                     97.38                     .01
                    5017                     97.39                     .01
                    5018                     97.4                      .01
                    5019                     97.41                     .01
                    5020                     97.42                     .01
                    5021                     97.43                     .01
                    5022                     97.44                     .01
                    5023                     97.44                     .01
                    5024                     97.45                     .01
                    5025                     97.46                     .01
                    5026                     97.47                     .01
                    5027                     97.48                     .01
                    5028                     97.49                     .01
                    5029                     97.5                      .01
                    5030                     97.51                     .01
                    5031                     97.52                     .01
                    5032                     97.52                     .01
                    5033                     97.53                     .01
                    5034                     97.54                     .01
                    5035                     97.55                     .01
                    5036                     97.56                     .01
                    5037                     97.57                     .01
                    5038                     97.58                     .01
                    5039                     97.59                     .01
                    5040                     97.59                     .01
                    5041                     97.6                      .01
                    5042                     97.61                     .01
                    5043                     97.62                     .01
                    5044                     97.63                     .01
                    5045                     97.64                     .01
                    5046                     97.65                     .01
                    5047                     97.66                     .01
                    5048                     97.67                     .01
                    5049                     97.67                     .01
                    5050                     97.68                     .01
                    5051                     97.69                     .01
                    5052                     97.7                      .01
                    5053                     97.71                     .01
                    5054                     97.72                     .01
                    5055                     97.73                     .01
                    5056                     97.74                     .01
                    5057                     97.74                     .01
                    5058                     97.75                     .01
                    5059                     97.76                     .01
                    5060                     97.77                     .01
                    5061                     97.78                     .01
                    5062                     97.79                     .01
                    5063                     97.79                     .01
                    5064                     97.8                      .01
                    5065                     97.81                     .01
                    5066                     97.82                     .01
                    5067                     97.83                     .01
                    5068                     97.84                     .01
                    5069                     97.85                     .01
                    5070                     97.86                     .01
                    5071                     97.86                     .01
                    5072                     97.87                     .01
                    5073                     97.88                     .01
                    5074                     97.89                     .01
                    5075                     97.9                      .01
                    5076                     97.91                     .01
                    5077                     97.92                     .01
                    5078                     97.92                     .01
                    5079                     97.93                     .01
                    5080                     97.94                     .01
                    5081                     97.95                     .01
                    5082                     97.96                     .01
                    5083                     97.96                     .01
                    5084                     97.97                     .01
                    5085                     97.98                     .01
                    5086                     97.99                     .01
                    5087                     98                        .01
                    5088                     98                        .01
                    5089                     98.01                     .01
                    5090                     98.02                     .01
                    5091                     98.03                     .01
                    5092                     98.03                     .01
                    5093                     98.04                     .01
                    5094                     98.05                     .01
                    5095                     98.06                     .01
                    5096                     98.07                     .01
                    5097                     98.07                     .01
                    5098                     98.08                     .01
                    5099                     98.09                     .01
                    5100                     98.1                      .01
                    5101                     98.1                      .01
                    5102                     98.11                     .01
                    5103                     98.12                     .01
                    5104                     98.13                     .01
                    5105                     98.14                     .01
                    5106                     98.14                     .01
                    5107                     98.15                     .01
                    5108                     98.16                     .01
                    5109                     98.16                     .01
                    5110                     98.17                     .01
                    5111                     98.18                     .01
                    5112                     98.19                     .01
                    5113                     98.19                     .01
                    5114                     98.2                      .01
                    5115                     98.21                     .01
                    5116                     98.22                     .01
                    5117                     98.22                     .01
                    5118                     98.23                     .01
                    5119                     98.24                     .01
                    5120                     98.25                     .01
                    5121                     98.25                     .01
                    5122                     98.26                     .01
                    5123                     98.27                     .01
                    5124                     98.28                     .01
                    5125                     98.28                     .01
                    5126                     98.29                     .01
                    5127                     98.3                      .01
                    5128                     98.3                      .01
                    5129                     98.31                     .01
                    5130                     98.32                     .01
                    5131                     98.32                     .01
                    5132                     98.33                     .01
                    5133                     98.34                     .01
                    5134                     98.34                     .01
                    5135                     98.35                     .01
                    5136                     98.36                     .01
                    5137                     98.36                     .01
                    5138                     98.37                     .01
                    5139                     98.38                     .01
                    5140                     98.39                     .01
                    5141                     98.39                     .01
                    5142                     98.4                      .01
                    5143                     98.41                     .01
                    5144                     98.41                     .01
                    5145                     98.42                     .01
                    5146                     98.43                     .01
                    5147                     98.43                     .01
                    5148                     98.44                     .01
                    5149                     98.45                     .01
                    5150                     98.45                     .01
                    5151                     98.46                     .01
                    5152                     98.47                     .01
                    5153                     98.47                     .01
                    5154                     98.48                     .01
                    5155                     98.49                     .01
                    5156                     98.49                     .01
                    5157                     98.5                      .01
                    5158                     98.51                     .01
                    5159                     98.51                     .01
                    5160                     98.52                     .01
                    5161                     98.52                     .01
                    5162                     98.53                     .01
                    5163                     98.54                     .01
                    5164                     98.55                     .01
                    5165                     98.55                     .01
                    5166                     98.56                     .01
                    5167                     98.56                     .01
                    5168                     98.57                     .01
                    5169                     98.58                     .01
                    5170                     98.58                     .01
                    5171                     98.59                     .01
                    5172                     98.59                     .01
                    5173                     98.6                      .01
                    5174                     98.61                     .01
                    5175                     98.61                     .01
                    5176                     98.62                     .01
                    5177                     98.63                     .01
                    5178                     98.63                     .01
                    5179                     98.64                     .01
                    5180                     98.64                     .01
                    5181                     98.65                     .01
                    5182                     98.66                     .01
                    5183                     98.66                     .01
                    5184                     98.67                     .01
                    5185                     98.67                     .01
                    5186                     98.68                     .01
                    5187                     98.69                     .01
                    5188                     98.69                     .01
                    5189                     98.7                      .01
                    5190                     98.7                      .01
                    5191                     98.71                     .01
                    5192                     98.71                     .01
                    5193                     98.72                     .01
                    5194                     98.73                     .01
                    5195                     98.73                     .01
                    5196                     98.74                     .01
                    5197                     98.74                     .01
                    5198                     98.75                     .01
                    5199                     98.76                     .01
                    5200                     98.76                     .01
                    5201                     98.77                     .01
                    5202                     98.77                     .01
                    5203                     98.78                     .01
                    5204                     98.79                     .01
                    5205                     98.79                     .01
                    5206                     98.8                      .01
                    5207                     98.8                      .01
                    5208                     98.81                     .01
                    5209                     98.82                     .01
                    5210                     98.82                     .01
                    5211                     98.83                     .01
                    5212                     98.83                     .01
                    5213                     98.84                     .01
                    5214                     98.84                     .01
                    5215                     98.85                     .01
                    5216                     98.85                     .01
                    5217                     98.86                     .01
                    5218                     98.86                     .01
                    5219                     98.87                     .01
                    5220                     98.88                     .01
                    5221                     98.88                     .01
                    5222                     98.89                     .01
                    5223                     98.89                     .01
                    5224                     98.9                      .01
                    5225                     98.9                      .01
                    5226                     98.91                     .01
                    5227                     98.92                     .01
                    5228                     98.92                     .01
                    5229                     98.93                     .01
                    5230                     98.93                     0
                    5231                     98.94                     .01
                    5232                     98.94                     .01
                    5233                     98.95                     .01
                    5234                     98.95                     .01
                    5235                     98.96                     .01
                    5236                     98.96                     .01
                    5237                     98.97                     .01
                    5238                     98.97                     .01
                    5239                     98.98                     .01
                    5240                     98.98                     .01
                    5241                     98.99                     .01
                    5242                     98.99                     .01
                    5243                     99                        0
                    5244                     99                        0
                    5245                     99.01                     .01
                    5246                     99.01                     .01
                    5247                     99.02                     0
                    5248                     99.02                     0
                    5249                     99.03                     0
                    5250                     99.03                     .01
                    5251                     99.04                     .01
                    5252                     99.04                     0
                    5253                     99.05                     .01
                    5254                     99.05                     0
                    5255                     99.06                     0
                    5256                     99.06                     0
                    5257                     99.07                     0
                    5258                     99.07                     0
                    5259                     99.07                     0
                    5260                     99.08                     0
                    5261                     99.08                     0
                    5262                     99.09                     0
                    5263                     99.09                     0
                    5264                     99.1                      0
                    5265                     99.1                      0
                    5266                     99.11                     .01
                    5267                     99.11                     0
                    5268                     99.12                     0
                    5269                     99.12                     0
                    5270                     99.12                     0
                    5271                     99.13                     0
                    5272                     99.13                     0
                    5273                     99.14                     0
                    5274                     99.14                     0
                    5275                     99.15                     0
                    5276                     99.15                     0
                    5277                     99.15                     0
                    5278                     99.16                     0
                    5279                     99.16                     0
                    5280                     99.17                     0
                    5281                     99.17                     0
                    5282                     99.18                     0
                    5283                     99.18                     0
                    5284                     99.18                     0
                    5285                     99.19                     0
                    5286                     99.19                     0
                    5287                     99.2                      0
                    5288                     99.2                      0
                    5289                     99.2                      0
                    5290                     99.21                     0
                    5291                     99.21                     0
                    5292                     99.22                     0
                    5293                     99.22                     0
                    5294                     99.22                     0
                    5295                     99.23                     0
                    5296                     99.23                     0
                    5297                     99.24                     0
                    5298                     99.24                     0
                    5299                     99.24                     0
                    5300                     99.25                     0
                    5301                     99.25                     0
                    5302                     99.25                     0
                    5303                     99.26                     0
                    5304                     99.26                     0
                    5305                     99.27                     0
                    5306                     99.27                     0
                    5307                     99.27                     0
                    5308                     99.28                     0
                    5309                     99.28                     0
                    5310                     99.28                     0
                    5311                     99.29                     0
                    5312                     99.29                     0
                    5313                     99.3                      0
                    5314                     99.3                      0
                    5315                     99.3                      0
                    5316                     99.31                     0
                    5317                     99.31                     0
                    5318                     99.32                     0
                    5319                     99.32                     0
                    5320                     99.32                     0
                    5321                     99.33                     0
                    5322                     99.33                     0
                    5323                     99.33                     0
                    5324                     99.34                     0
                    5325                     99.34                     0
                    5326                     99.34                     0
                    5327                     99.35                     0
                    5328                     99.35                     0
                    5329                     99.36                     0
                    5330                     99.36                     0
                    5331                     99.36                     0
                    5332                     99.37                     0
                    5333                     99.37                     0
                    5334                     99.37                     0
                    5335                     99.38                     0
                    5336                     99.38                     0
                    5337                     99.38                     0
                    5338                     99.39                     0
                    5339                     99.39                     0
                    5340                     99.39                     0
                    5341                     99.4                      0
                    5342                     99.4                      0
                    5343                     99.4                      0
                    5344                     99.41                     0
                    5345                     99.41                     0
                    5346                     99.41                     0
                    5347                     99.42                     0
                    5348                     99.42                     0
                    5349                     99.42                     0
                    5350                     99.43                     0
                    5351                     99.43                     0
                    5352                     99.43                     0
                    5353                     99.44                     0
                    5354                     99.44                     0
                    5355                     99.44                     0
                    5356                     99.45                     0
                    5357                     99.45                     0
                    5358                     99.45                     0
                    5359                     99.46                     0
                    5360                     99.46                     0
                    5361                     99.46                     0
                    5362                     99.46                     0
                    5363                     99.47                     0
                    5364                     99.47                     0
                    5365                     99.47                     0
                    5366                     99.48                     0
                    5367                     99.48                     0
                    5368                     99.48                     0
                    5369                     99.49                     0
                    5370                     99.49                     0
                    5371                     99.49                     0
                    5372                     99.5                      0
                    5373                     99.5                      0
                    5374                     99.5                      0
                    5375                     99.51                     0
