-----------------------------------------------------------------------------------------------------------------------------

Elevation report for the  watershed     1/1/0001 8:57:00 AM     2/24/2014 12:00:00 AM

-----------------------------------------------------------------------------------------------------------------------------


Statistics:: All elevations reported in meters
-----------

  Min.    Elevation: 634
  Max.    Elevation: 6059
  Mean.   Elevation: 3324.16127982097
  Std.    Deviation: 952.278917248019

                    Elevation          % Area Below Elevation         % Area Watershed

                    4511                     92.44                     .02
                    4512                     92.46                     .02
                    4513                     92.48                     .02
                    4514                     92.51                     .02
                    4515                     92.53                     .02
                    4516                     92.55                     .02
                    4517                     92.57                     .02
                    4518                     92.59                     .02
                    4519                     92.61                     .02
                    4520                     92.63                     .02
                    4521                     92.65                     .02
                    4522                     92.68                     .02
                    4523                     92.7                      .02
                    4524                     92.72                     .02
                    4525                     92.74                     .02
                    4526                     92.76                     .02
                    4527                     92.78                     .02
                    4528                     92.8                      .02
                    4529                     92.82                     .02
                    4530                     92.84                     .02
                    4531                     92.86                     .02
                    4532                     92.88                     .02
                    4533                     92.9                      .02
                    4534                     92.92                     .02
                    4535                     92.94                     .02
                    4536                     92.96                     .02
                    4537                     92.98                     .02
                    4538                     93                        .02
                    4539                     93.02                     .02
                    4540                     93.04                     .02
                    4541                     93.06                     .02
                    4542                     93.08                     .02
                    4543                     93.1                      .02
                    4544                     93.12                     .02
                    4545                     93.14                     .02
                    4546                     93.16                     .02
                    4547                     93.18                     .02
                    4548                     93.2                      .02
                    4549                     93.22                     .02
                    4550                     93.24                     .02
                    4551                     93.26                     .02
                    4552                     93.28                     .02
                    4553                     93.3                      .02
                    4554                     93.32                     .02
                    4555                     93.34                     .02
                    4556                     93.36                     .02
                    4557                     93.38                     .02
                    4558                     93.4                      .02
                    4559                     93.42                     .02
                    4560                     93.43                     .02
                    4561                     93.45                     .02
                    4562                     93.47                     .02
                    4563                     93.49                     .02
                    4564                     93.51                     .02
                    4565                     93.53                     .02
                    4566                     93.55                     .02
                    4567                     93.57                     .02
                    4568                     93.59                     .02
                    4569                     93.61                     .02
                    4570                     93.62                     .02
                    4571                     93.64                     .02
                    4572                     93.66                     .02
                    4573                     93.68                     .02
                    4574                     93.7                      .02
                    4575                     93.72                     .02
                    4576                     93.74                     .02
                    4577                     93.76                     .02
                    4578                     93.77                     .02
                    4579                     93.79                     .02
                    4580                     93.81                     .02
                    4581                     93.83                     .02
                    4582                     93.85                     .02
                    4583                     93.86                     .02
                    4584                     93.88                     .02
                    4585                     93.9                      .02
                    4586                     93.92                     .02
                    4587                     93.94                     .02
                    4588                     93.96                     .02
                    4589                     93.97                     .02
                    4590                     93.99                     .02
                    4591                     94.01                     .02
                    4592                     94.03                     .02
                    4593                     94.04                     .02
                    4594                     94.06                     .02
                    4595                     94.08                     .02
                    4596                     94.09                     .02
                    4597                     94.11                     .02
                    4598                     94.13                     .02
                    4599                     94.14                     .02
                    4600                     94.16                     .02
                    4601                     94.18                     .02
                    4602                     94.2                      .02
                    4603                     94.21                     .02
                    4604                     94.23                     .02
                    4605                     94.25                     .02
                    4606                     94.26                     .02
                    4607                     94.28                     .02
                    4608                     94.3                      .02
                    4609                     94.31                     .02
                    4610                     94.33                     .02
                    4611                     94.35                     .02
                    4612                     94.36                     .02
                    4613                     94.38                     .02
                    4614                     94.39                     .02
                    4615                     94.41                     .02
                    4616                     94.43                     .02
                    4617                     94.44                     .02
                    4618                     94.46                     .02
                    4619                     94.48                     .02
                    4620                     94.5                      .02
                    4621                     94.51                     .02
                    4622                     94.53                     .02
                    4623                     94.55                     .02
                    4624                     94.56                     .02
                    4625                     94.58                     .02
                    4626                     94.59                     .02
                    4627                     94.61                     .02
                    4628                     94.63                     .02
                    4629                     94.64                     .02
                    4630                     94.66                     .02
                    4631                     94.68                     .02
                    4632                     94.69                     .02
                    4633                     94.71                     .02
                    4634                     94.72                     .02
                    4635                     94.74                     .02
                    4636                     94.76                     .02
                    4637                     94.77                     .02
                    4638                     94.79                     .02
                    4639                     94.81                     .02
                    4640                     94.82                     .02
                    4641                     94.84                     .02
                    4642                     94.85                     .02
                    4643                     94.87                     .02
                    4644                     94.89                     .02
                    4645                     94.9                      .02
                    4646                     94.92                     .02
                    4647                     94.93                     .02
                    4648                     94.95                     .02
                    4649                     94.96                     .02
                    4650                     94.98                     .02
                    4651                     94.99                     .01
                    4652                     95.01                     .02
                    4653                     95.03                     .02
                    4654                     95.04                     .02
                    4655                     95.06                     .02
                    4656                     95.07                     .02
                    4657                     95.09                     .02
                    4658                     95.1                      .02
                    4659                     95.12                     .02
                    4660                     95.13                     .02
                    4661                     95.15                     .02
                    4662                     95.16                     .01
                    4663                     95.18                     .02
                    4664                     95.19                     .01
                    4665                     95.21                     .02
                    4666                     95.23                     .02
                    4667                     95.24                     .02
                    4668                     95.26                     .01
                    4669                     95.27                     .01
                    4670                     95.29                     .01
                    4671                     95.3                      .01
                    4672                     95.31                     .01
                    4673                     95.33                     .01
                    4674                     95.34                     .01
                    4675                     95.36                     .01
                    4676                     95.37                     .01
                    4677                     95.39                     .02
                    4678                     95.4                      .01
                    4679                     95.42                     .01
                    4680                     95.43                     .01
                    4681                     95.44                     .01
                    4682                     95.46                     .01
                    4683                     95.47                     .01
                    4684                     95.49                     .01
                    4685                     95.5                      .01
                    4686                     95.52                     .01
                    4687                     95.53                     .01
                    4688                     95.54                     .01
                    4689                     95.56                     .01
                    4690                     95.57                     .02
                    4691                     95.59                     .01
                    4692                     95.6                      .01
                    4693                     95.61                     .01
                    4694                     95.63                     .01
                    4695                     95.64                     .01
                    4696                     95.65                     .01
                    4697                     95.67                     .01
                    4698                     95.68                     .01
                    4699                     95.7                      .01
                    4700                     95.71                     .01
                    4701                     95.72                     .01
                    4702                     95.74                     .01
                    4703                     95.75                     .01
                    4704                     95.76                     .01
                    4705                     95.78                     .01
                    4706                     95.79                     .01
                    4707                     95.8                      .01
                    4708                     95.82                     .01
                    4709                     95.83                     .01
                    4710                     95.84                     .01
                    4711                     95.86                     .01
                    4712                     95.87                     .01
                    4713                     95.88                     .01
                    4714                     95.9                      .01
                    4715                     95.91                     .01
                    4716                     95.92                     .01
                    4717                     95.94                     .01
                    4718                     95.95                     .01
                    4719                     95.96                     .01
                    4720                     95.98                     .01
                    4721                     95.99                     .01
                    4722                     96                        .01
                    4723                     96.02                     .01
                    4724                     96.03                     .01
                    4725                     96.04                     .01
                    4726                     96.05                     .01
                    4727                     96.07                     .01
                    4728                     96.08                     .01
                    4729                     96.09                     .01
                    4730                     96.11                     .01
                    4731                     96.12                     .01
                    4732                     96.13                     .01
                    4733                     96.14                     .01
                    4734                     96.16                     .01
                    4735                     96.17                     .01
                    4736                     96.18                     .01
                    4737                     96.19                     .01
                    4738                     96.21                     .01
                    4739                     96.22                     .01
                    4740                     96.23                     .01
                    4741                     96.24                     .01
                    4742                     96.26                     .01
                    4743                     96.27                     .01
                    4744                     96.28                     .01
                    4745                     96.29                     .01
                    4746                     96.31                     .01
                    4747                     96.32                     .01
                    4748                     96.33                     .01
                    4749                     96.34                     .01
                    4750                     96.35                     .01
                    4751                     96.37                     .01
                    4752                     96.38                     .01
                    4753                     96.39                     .01
                    4754                     96.4                      .01
                    4755                     96.41                     .01
                    4756                     96.42                     .01
                    4757                     96.44                     .01
                    4758                     96.45                     .01
                    4759                     96.46                     .01
                    4760                     96.47                     .01
                    4761                     96.48                     .01
                    4762                     96.49                     .01
                    4763                     96.51                     .01
                    4764                     96.52                     .01
                    4765                     96.53                     .01
                    4766                     96.54                     .01
                    4767                     96.55                     .01
                    4768                     96.56                     .01
                    4769                     96.57                     .01
                    4770                     96.59                     .01
                    4771                     96.6                      .01
                    4772                     96.61                     .01
                    4773                     96.62                     .01
                    4774                     96.63                     .01
                    4775                     96.64                     .01
                    4776                     96.65                     .01
                    4777                     96.67                     .01
                    4778                     96.68                     .01
                    4779                     96.69                     .01
                    4780                     96.7                      .01
                    4781                     96.71                     .01
                    4782                     96.72                     .01
                    4783                     96.73                     .01
                    4784                     96.75                     .01
                    4785                     96.76                     .01
                    4786                     96.77                     .01
                    4787                     96.78                     .01
                    4788                     96.79                     .01
                    4789                     96.8                      .01
                    4790                     96.81                     .01
                    4791                     96.82                     .01
                    4792                     96.83                     .01
                    4793                     96.84                     .01
                    4794                     96.86                     .01
                    4795                     96.87                     .01
                    4796                     96.88                     .01
                    4797                     96.89                     .01
                    4798                     96.9                      .01
                    4799                     96.91                     .01
                    4800                     96.92                     .01
                    4801                     96.93                     .01
                    4802                     96.94                     .01
                    4803                     96.95                     .01
                    4804                     96.96                     .01
                    4805                     96.97                     .01
                    4806                     96.98                     .01
                    4807                     97                        .01
                    4808                     97.01                     .01
                    4809                     97.02                     .01
                    4810                     97.03                     .01
                    4811                     97.03                     .01
                    4812                     97.05                     .01
                    4813                     97.06                     .01
                    4814                     97.07                     .01
                    4815                     97.08                     .01
                    4816                     97.09                     .01
                    4817                     97.1                      .01
                    4818                     97.11                     .01
                    4819                     97.12                     .01
                    4820                     97.13                     .01
                    4821                     97.14                     .01
                    4822                     97.15                     .01
                    4823                     97.16                     .01
                    4824                     97.17                     .01
                    4825                     97.18                     .01
                    4826                     97.19                     .01
                    4827                     97.2                      .01
                    4828                     97.21                     .01
                    4829                     97.22                     .01
                    4830                     97.23                     .01
                    4831                     97.23                     .01
                    4832                     97.24                     .01
                    4833                     97.25                     .01
                    4834                     97.26                     .01
                    4835                     97.27                     .01
                    4836                     97.28                     .01
                    4837                     97.29                     .01
                    4838                     97.3                      .01
                    4839                     97.31                     .01
                    4840                     97.32                     .01
                    4841                     97.33                     .01
                    4842                     97.34                     .01
                    4843                     97.35                     .01
                    4844                     97.36                     .01
                    4845                     97.37                     .01
                    4846                     97.37                     .01
                    4847                     97.38                     .01
                    4848                     97.39                     .01
                    4849                     97.4                      .01
                    4850                     97.41                     .01
                    4851                     97.42                     .01
                    4852                     97.43                     .01
                    4853                     97.44                     .01
                    4854                     97.45                     .01
                    4855                     97.46                     .01
                    4856                     97.47                     .01
                    4857                     97.47                     .01
                    4858                     97.48                     .01
                    4859                     97.49                     .01
                    4860                     97.5                      .01
                    4861                     97.51                     .01
                    4862                     97.52                     .01
                    4863                     97.53                     .01
                    4864                     97.54                     .01
                    4865                     97.55                     .01
                    4866                     97.56                     .01
                    4867                     97.56                     .01
                    4868                     97.57                     .01
                    4869                     97.58                     .01
                    4870                     97.59                     .01
                    4871                     97.6                      .01
                    4872                     97.61                     .01
                    4873                     97.62                     .01
                    4874                     97.63                     .01
                    4875                     97.63                     .01
                    4876                     97.64                     .01
                    4877                     97.65                     .01
                    4878                     97.66                     .01
                    4879                     97.67                     .01
                    4880                     97.68                     .01
                    4881                     97.68                     .01
                    4882                     97.69                     .01
                    4883                     97.7                      .01
                    4884                     97.71                     .01
                    4885                     97.72                     .01
                    4886                     97.73                     .01
                    4887                     97.74                     .01
                    4888                     97.74                     .01
                    4889                     97.75                     .01
                    4890                     97.76                     .01
                    4891                     97.77                     .01
                    4892                     97.78                     .01
                    4893                     97.79                     .01
                    4894                     97.8                      .01
                    4895                     97.8                      .01
                    4896                     97.81                     .01
                    4897                     97.82                     .01
                    4898                     97.83                     .01
                    4899                     97.84                     .01
                    4900                     97.84                     .01
                    4901                     97.85                     .01
                    4902                     97.86                     .01
                    4903                     97.87                     .01
                    4904                     97.88                     .01
                    4905                     97.89                     .01
                    4906                     97.89                     .01
                    4907                     97.9                      .01
                    4908                     97.91                     .01
                    4909                     97.92                     .01
                    4910                     97.93                     .01
                    4911                     97.93                     .01
                    4912                     97.94                     .01
                    4913                     97.95                     .01
                    4914                     97.96                     .01
                    4915                     97.96                     .01
                    4916                     97.97                     .01
                    4917                     97.98                     .01
                    4918                     97.99                     .01
                    4919                     98                        .01
                    4920                     98                        .01
                    4921                     98.01                     .01
                    4922                     98.02                     .01
                    4923                     98.03                     .01
                    4924                     98.04                     .01
                    4925                     98.05                     .01
                    4926                     98.05                     .01
                    4927                     98.06                     .01
                    4928                     98.07                     .01
                    4929                     98.08                     .01
                    4930                     98.08                     .01
                    4931                     98.09                     .01
                    4932                     98.1                      .01
                    4933                     98.11                     .01
                    4934                     98.12                     .01
                    4935                     98.12                     .01
                    4936                     98.13                     .01
                    4937                     98.14                     .01
                    4938                     98.15                     .01
                    4939                     98.16                     .01
                    4940                     98.16                     .01
                    4941                     98.17                     .01
                    4942                     98.18                     .01
                    4943                     98.19                     .01
                    4944                     98.2                      .01
                    4945                     98.2                      .01
                    4946                     98.21                     .01
                    4947                     98.22                     .01
                    4948                     98.23                     .01
                    4949                     98.24                     .01
                    4950                     98.24                     .01
                    4951                     98.25                     .01
                    4952                     98.26                     .01
                    4953                     98.27                     .01
                    4954                     98.28                     .01
                    4955                     98.28                     .01
                    4956                     98.29                     .01
                    4957                     98.3                      .01
                    4958                     98.31                     .01
                    4959                     98.31                     .01
                    4960                     98.32                     .01
                    4961                     98.33                     .01
                    4962                     98.34                     .01
                    4963                     98.35                     .01
                    4964                     98.35                     .01
                    4965                     98.36                     .01
                    4966                     98.37                     .01
                    4967                     98.38                     .01
                    4968                     98.38                     .01
                    4969                     98.39                     .01
                    4970                     98.4                      .01
                    4971                     98.41                     .01
                    4972                     98.41                     .01
                    4973                     98.42                     .01
                    4974                     98.43                     .01
                    4975                     98.43                     .01
                    4976                     98.44                     .01
                    4977                     98.45                     .01
                    4978                     98.46                     .01
                    4979                     98.46                     .01
                    4980                     98.47                     .01
                    4981                     98.48                     .01
                    4982                     98.48                     .01
                    4983                     98.49                     .01
                    4984                     98.5                      .01
                    4985                     98.5                      .01
                    4986                     98.51                     .01
                    4987                     98.52                     .01
                    4988                     98.52                     .01
                    4989                     98.53                     .01
                    4990                     98.54                     .01
                    4991                     98.54                     .01
                    4992                     98.55                     .01
                    4993                     98.56                     .01
                    4994                     98.56                     .01
                    4995                     98.57                     .01
                    4996                     98.58                     .01
                    4997                     98.58                     .01
                    4998                     98.59                     .01
                    4999                     98.6                      .01
                    5000                     98.6                      .01
                    5001                     98.61                     .01
                    5002                     98.62                     .01
                    5003                     98.62                     .01
                    5004                     98.63                     .01
                    5005                     98.64                     .01
                    5006                     98.64                     .01
                    5007                     98.65                     .01
                    5008                     98.66                     .01
                    5009                     98.66                     .01
                    5010                     98.67                     .01
                    5011                     98.67                     .01
                    5012                     98.68                     .01
                    5013                     98.69                     .01
                    5014                     98.69                     .01
                    5015                     98.7                      .01
                    5016                     98.71                     .01
                    5017                     98.71                     .01
                    5018                     98.72                     .01
                    5019                     98.72                     .01
                    5020                     98.73                     .01
                    5021                     98.74                     .01
                    5022                     98.74                     .01
                    5023                     98.75                     .01
                    5024                     98.76                     .01
                    5025                     98.76                     .01
                    5026                     98.77                     .01
                    5027                     98.78                     .01
                    5028                     98.78                     .01
                    5029                     98.79                     .01
                    5030                     98.8                      .01
                    5031                     98.8                      .01
                    5032                     98.81                     .01
                    5033                     98.82                     .01
                    5034                     98.82                     .01
                    5035                     98.83                     .01
                    5036                     98.84                     .01
                    5037                     98.84                     .01
                    5038                     98.85                     .01
                    5039                     98.85                     .01
                    5040                     98.86                     .01
                    5041                     98.87                     .01
                    5042                     98.87                     .01
                    5043                     98.88                     .01
                    5044                     98.89                     .01
                    5045                     98.89                     .01
                    5046                     98.9                      .01
                    5047                     98.9                      .01
                    5048                     98.91                     .01
                    5049                     98.92                     .01
                    5050                     98.92                     .01
                    5051                     98.93                     .01
                    5052                     98.94                     .01
                    5053                     98.94                     .01
                    5054                     98.95                     .01
                    5055                     98.95                     .01
                    5056                     98.96                     .01
                    5057                     98.97                     .01
                    5058                     98.97                     .01
                    5059                     98.98                     .01
                    5060                     98.98                     .01
                    5061                     98.99                     .01
                    5062                     99                        .01
                    5063                     99                        .01
                    5064                     99.01                     .01
                    5065                     99.01                     .01
                    5066                     99.02                     .01
                    5067                     99.02                     .01
                    5068                     99.03                     .01
                    5069                     99.04                     .01
                    5070                     99.04                     .01
                    5071                     99.05                     .01
                    5072                     99.05                     .01
                    5073                     99.06                     .01
                    5074                     99.06                     .01
                    5075                     99.07                     .01
                    5076                     99.07                     .01
                    5077                     99.08                     .01
                    5078                     99.09                     .01
                    5079                     99.09                     .01
                    5080                     99.1                      .01
                    5081                     99.1                      .01
                    5082                     99.11                     .01
                    5083                     99.11                     .01
                    5084                     99.12                     .01
                    5085                     99.12                     .01
                    5086                     99.13                     .01
                    5087                     99.13                     .01
                    5088                     99.14                     .01
                    5089                     99.14                     .01
                    5090                     99.15                     .01
                    5091                     99.16                     .01
                    5092                     99.16                     0
                    5093                     99.17                     .01
                    5094                     99.17                     .01
                    5095                     99.18                     .01
                    5096                     99.18                     .01
                    5097                     99.19                     .01
                    5098                     99.19                     .01
                    5099                     99.2                      .01
                    5100                     99.2                      .01
                    5101                     99.21                     0
                    5102                     99.21                     0
                    5103                     99.22                     .01
                    5104                     99.22                     .01
                    5105                     99.23                     .01
                    5106                     99.23                     0
                    5107                     99.24                     .01
                    5108                     99.24                     0
                    5109                     99.25                     .01
                    5110                     99.25                     .01
                    5111                     99.26                     0
